day,start_time,awayteam,hometeam,awayscore,homescore,wl
Saturday,721,TEX,SLN,4,2,0
Sunday,1004,TEX,SLN,2,1,0
Friday,715,MIA,SLN,1,4,1
Saturday,115,MIA,SLN,4,5,1
Sunday,116,MIA,SLN,2,3,1
Tuesday,716,HOU,SLN,5,9,1
Wednesday,716,HOU,SLN,4,5,1
Friday,715,SDN,SLN,6,9,1
Saturday,616,SDN,SLN,5,3,0
Sunday,116,SDN,SLN,2,3,1
Tuesday,715,PHI,SLN,1,4,1
Wednesday,715,PHI,SLN,3,11,1
Thursday,616,PHI,SLN,1,3,1
Monday,611,LAN,SLN,3,2,0
Tuesday,716,LAN,SLN,1,5,1
Wednesday,716,LAN,SLN,13,4,0
Thursday,715,LAN,SLN,5,1,0
Friday,716,CHN,SLN,3,0,0
Saturday,616,CHN,SLN,6,5,0
Sunday,116,CHN,SLN,4,8,1
Tuesday,716,PIT,SLN,3,4,1
Wednesday,716,PIT,SLN,5,1,0
Thursday,1246,PIT,SLN,5,6,1
Thursday,715,ATL,SLN,2,6,1
Friday,716,ATL,SLN,1,3,1
Saturday,616,ATL,SLN,2,6,1
Sunday,116,ATL,SLN,5,2,0
Monday,610,CIN,SLN,6,8,1
Tuesday,716,CIN,SLN,1,6,1
Wednesday,717,CIN,SLN,10,0,0
Friday,716,PIT,SLN,8,12,1
Saturday,616,PIT,SLN,0,5,1
Sunday,116,PIT,SLN,2,9,1
Tuesday,716,MIL,SLN,2,4,1
Wednesday,716,MIL,SLN,1,5,1
Thursday,716,MIL,SLN,5,3,0
Friday,716,SEA,SLN,1,2,1
Saturday,616,SEA,SLN,4,1,0
Sunday,116,SEA,SLN,2,12,1
Monday,717,WAS,SLN,3,4,1
Tuesday,717,WAS,SLN,0,2,1
Wednesday,1246,WAS,SLN,1,4,1
Friday,716,CHN,SLN,0,7,1
Saturday,318,CHN,SLN,2,6,1
Sunday,116,CHN,SLN,0,4,1
Thursday,408,PIT,SLN,1,9,1
Friday,1208,PIT,SLN,7,1,0
Wednesday,708,PIT,SLN,1,6,1
Friday,737,LAN,SLN,2,3,1
Saturday,307,LAN,SLN,0,1,1
Friday,738,LAN,SLN,0,9,1
Saturday,708,BOS,SLN,4,5,1
Sunday,717,BOS,SLN,4,2,0
Monday,708,BOS,SLN,3,1,0
Tuesday,711,BAL,TBA,3,4,1
Wednesday,711,BAL,TBA,3,4,1
Thursday,710,BAL,TBA,5,4,0
Friday,710,NYA,TBA,3,9,1
Saturday,312,NYA,TBA,10,0,0
Sunday,141,NYA,TBA,7,3,0
Friday,710,TOR,TBA,6,5,0
Saturday,611,TOR,TBA,3,9,1
Sunday,141,TOR,TBA,0,6,1
Tuesday,710,OAK,TBA,6,8,1
Wednesday,710,OAK,TBA,3,10,1
Thursday,711,KCA,TBA,1,11,1
Friday,710,KCA,TBA,3,2,0
Saturday,610,KCA,TBA,4,2,0
Sunday,141,KCA,TBA,0,1,1
Friday,710,SEA,TBA,4,3,0
Saturday,411,SEA,TBA,2,3,1
Sunday,141,SEA,TBA,1,2,1
Monday,710,CLE,TBA,3,4,1
Tuesday,111,CLE,TBA,2,6,1
Monday,710,BOS,TBA,6,1,0
Tuesday,710,BOS,TBA,2,0,0
Wednesday,710,BOS,TBA,11,3,0
Thursday,710,CHA,TBA,1,5,1
Friday,711,CHA,TBA,4,2,0
Saturday,711,CHA,TBA,5,8,1
Sunday,141,CHA,TBA,8,5,0
Tuesday,710,TOR,TBA,0,9,1
Wednesday,710,TOR,TBA,1,10,1
Thursday,710,TOR,TBA,3,2,0
Friday,710,FLO,TBA,14,9,0
Saturday,711,FLO,TBA,5,6,1
Sunday,142,FLO,TBA,6,1,0
Tuesday,711,SDN,TBA,2,1,0
Wednesday,710,SDN,TBA,5,4,0
Thursday,1211,SDN,TBA,3,5,1
Friday,710,ARI,TBA,1,0,0
Saturday,405,ARI,TBA,3,5,1
Sunday,141,ARI,TBA,2,1,0
Monday,712,BOS,TBA,5,6,1
Tuesday,710,BOS,TBA,2,3,1
Wednesday,710,BOS,TBA,4,6,1
Thursday,710,CLE,TBA,2,5,1
Friday,711,CLE,TBA,9,3,0
Saturday,711,CLE,TBA,0,4,1
Sunday,140,CLE,TBA,5,6,1
Monday,711,DET,TBA,0,5,1
Tuesday,710,DET,TBA,2,3,1
Wednesday,710,DET,TBA,4,7,1
Thursday,1211,DET,TBA,2,4,1
Friday,710,NYA,TBA,2,3,1
Saturday,711,NYA,TBA,5,4,0
Sunday,140,NYA,TBA,0,3,1
Monday,710,MIN,TBA,2,4,1
Tuesday,710,MIN,TBA,4,6,1
Wednesday,726,MIN,TBA,2,1,0
Thursday,1210,MIN,TBA,8,6,0
Friday,710,BAL,TBA,5,0,0
Saturday,411,BAL,TBA,3,7,1
Sunday,140,BAL,TBA,2,3,1
Monday,711,TEX,TBA,4,6,1
Tuesday,711,TEX,TBA,1,10,1
Wednesday,110,TEX,TBA,6,8,1
Friday,711,BOS,TBA,3,1,0
Saturday,711,BOS,TBA,2,3,1
Sunday,811,BOS,TBA,3,5,1
Monday,710,TOR,TBA,2,6,1
Tuesday,710,TOR,TBA,13,5,0
Wednesday,710,TOR,TBA,1,2,1
Monday,710,NYA,TBA,0,1,1
Tuesday,711,NYA,TBA,8,7,0
Wednesday,710,NYA,TBA,3,4,1
Friday,711,ANA,TBA,4,3,0
Saturday,710,ANA,TBA,3,4,1
Sunday,141,ANA,TBA,6,3,0
Friday,711,SEA,TBA,3,5,1
Saturday,712,SEA,TBA,1,9,1
Sunday,141,SEA,TBA,6,2,0
Monday,710,BAL,TBA,4,0,0
Tuesday,710,BAL,TBA,0,5,1
Wednesday,711,BAL,TBA,2,0,0
Wednesday,138,TEX,TBA,5,1,0
Thursday,238,TEX,TBA,6,0,0
Tuesday,808,TEX,TBA,5,1,0
Friday,713,BAL,TBA,4,1,0
Saturday,710,BAL,TBA,3,1,0
Sunday,142,BAL,TBA,5,1,0
Tuesday,640,ANA,TBA,5,3,0
Wednesday,110,ANA,TBA,5,1,0
Thursday,640,MIN,TBA,3,4,1
Friday,710,MIN,TBA,2,5,1
Saturday,412,MIN,TBA,3,4,1
Sunday,142,MIN,TBA,4,2,0
Monday,641,CHA,TBA,0,5,1
Tuesday,640,CHA,TBA,1,2,1
Wednesday,641,CHA,TBA,1,4,1
Thursday,641,CHA,TBA,9,2,0
Friday,710,ANA,TBA,8,5,0
Saturday,112,ANA,TBA,1,2,1
Sunday,141,ANA,TBA,6,5,0
Tuesday,642,TOR,TBA,2,3,1
Wednesday,641,TOR,TBA,3,2,0
Thursday,111,TOR,TBA,1,3,1
Friday,711,BAL,TBA,0,3,1
Saturday,410,BAL,TBA,6,0,0
Sunday,141,BAL,TBA,9,3,0
Monday,642,NYA,TBA,5,6,1
Tuesday,641,NYA,TBA,6,2,0
Friday,711,CLE,TBA,0,5,1
Saturday,410,CLE,TBA,7,3,0
Sunday,142,CLE,TBA,0,7,1
Monday,642,TEX,TBA,11,5,0
Tuesday,641,TEX,TBA,4,5,1
Wednesday,112,TEX,TBA,3,0,0
Tuesday,711,BOS,TBA,0,4,1
Wednesday,710,BOS,TBA,3,0,0
Thursday,711,BOS,TBA,4,2,0
Friday,710,FLO,TBA,1,5,1
Saturday,710,FLO,TBA,4,7,1
Sunday,141,FLO,TBA,1,2,1
Monday,710,CIN,TBA,5,0,0
Tuesday,710,CIN,TBA,3,4,1
Wednesday,1211,CIN,TBA,4,3,0
Friday,710,SLN,TBA,5,3,0
Saturday,711,SLN,TBA,1,5,1
Sunday,141,SLN,TBA,3,8,1
Friday,710,BOS,TBA,6,9,1
Saturday,412,BOS,TBA,9,5,0
Sunday,810,BOS,TBA,1,0,0
Monday,710,NYA,TBA,5,4,0
Tuesday,710,NYA,TBA,2,3,1
Wednesday,710,NYA,TBA,4,0,0
Thursday,711,NYA,TBA,1,2,1
Tuesday,711,TOR,TBA,3,1,0
Wednesday,710,TOR,TBA,1,9,1
Thursday,1211,TOR,TBA,6,7,1
Friday,711,OAK,TBA,4,8,1
Saturday,711,OAK,TBA,8,0,0
Sunday,140,OAK,TBA,5,4,0
Monday,710,KCA,TBA,1,2,1
Tuesday,710,KCA,TBA,0,4,1
Wednesday,710,KCA,TBA,7,8,1
Thursday,1211,KCA,TBA,1,4,1
Friday,710,SEA,TBA,2,3,1
Saturday,710,SEA,TBA,0,8,1
Sunday,140,SEA,TBA,7,8,1
Monday,711,DET,TBA,5,2,0
Tuesday,730,DET,TBA,2,1,0
Wednesday,710,DET,TBA,2,3,1
Thursday,110,DET,TBA,2,0,0
Friday,710,BAL,TBA,3,2,0
Saturday,610,BAL,TBA,3,6,1
Sunday,141,BAL,TBA,1,8,1
Monday,110,TEX,TBA,1,5,1
Tuesday,710,TEX,TBA,8,0,0
Wednesday,111,TEX,TBA,4,5,1
Friday,711,BOS,TBA,2,7,1
Saturday,710,BOS,TBA,5,6,1
Sunday,140,BOS,TBA,1,9,1
Friday,712,TOR,TBA,5,1,0
Saturday,711,TOR,TBA,2,6,1
Sunday,140,TOR,TBA,2,5,1
Monday,711,NYA,TBA,2,5,1
Tuesday,710,NYA,TBA,3,5,1
Wednesday,711,NYA,TBA,7,8,1
Monday,508,TEX,TBA,4,3,0
Tuesday,208,TEX,TBA,4,3,0
Friday,310,NYA,TBA,6,7,1
Saturday,711,NYA,TBA,6,8,1
Sunday,141,NYA,TBA,0,3,1
Friday,711,MIN,TBA,5,4,0
Saturday,710,MIN,TBA,1,4,1
Sunday,140,MIN,TBA,2,6,1
Tuesday,711,ANA,TBA,0,5,1
Wednesday,711,ANA,TBA,2,3,1
Thursday,112,ANA,TBA,3,4,1
Monday,711,SEA,TBA,2,3,1
Tuesday,710,SEA,TBA,1,3,1
Wednesday,710,SEA,TBA,4,5,1
Thursday,111,SEA,TBA,3,4,1
Friday,711,OAK,TBA,2,7,1
Saturday,710,OAK,TBA,4,3,0
Sunday,142,OAK,TBA,9,5,0
Wednesday,710,BOS,TBA,1,2,1
Thursday,711,BOS,TBA,5,3,0
Friday,710,ATL,TBA,5,3,0
Saturday,411,ATL,TBA,2,5,1
Sunday,141,ATL,TBA,2,0,0
Monday,712,TOR,TBA,6,2,0
Tuesday,712,TOR,TBA,5,8,1
Wednesday,110,TOR,TBA,4,5,1
Monday,311,CHA,TBA,2,1,0
Tuesday,710,CHA,TBA,7,2,0
Wednesday,110,CHA,TBA,4,3,0
Friday,712,BAL,TBA,0,5,1
Saturday,411,BAL,TBA,2,1,0
Sunday,141,BAL,TBA,4,8,1
Tuesday,711,NYN,TBA,11,2,0
Wednesday,711,NYN,TBA,9,1,0
Thursday,112,NYN,TBA,9,6,0
Friday,711,MIA,TBA,0,11,1
Saturday,715,MIA,TBA,4,3,0
Sunday,142,MIA,TBA,0,3,1
Thursday,711,DET,TBA,5,2,0
Friday,711,DET,TBA,2,4,1
Saturday,716,DET,TBA,6,2,0
Sunday,145,DET,TBA,5,3,0
Monday,712,NYA,TBA,3,4,1
Tuesday,710,NYA,TBA,4,7,1
Wednesday,313,NYA,TBA,4,3,0
Friday,712,BOS,TBA,3,1,0
Saturday,713,BOS,TBA,3,5,1
Sunday,141,BOS,TBA,7,3,0
Monday,712,CLE,TBA,3,2,0
Tuesday,711,CLE,TBA,2,4,1
Wednesday,711,CLE,TBA,10,6,0
Thursday,1211,CLE,TBA,0,6,1
Friday,710,SEA,TBA,3,4,1
Saturday,713,SEA,TBA,2,1,0
Sunday,141,SEA,TBA,2,1,0
Friday,712,BAL,TBA,0,2,1
Saturday,712,BAL,TBA,4,0,0
Sunday,142,BAL,TBA,1,0,0
Tuesday,710,TOR,TBA,1,4,1
Wednesday,712,TOR,TBA,2,3,1
Thursday,111,TOR,TBA,1,7,1
Monday,711,KCA,TBA,1,5,1
Tuesday,712,KCA,TBA,1,0,0
Wednesday,110,KCA,TBA,3,5,1
Thursday,712,OAK,TBA,0,5,1
Friday,711,OAK,TBA,5,4,0
Saturday,111,OAK,TBA,4,2,0
Monday,110,NYA,TBA,3,4,1
Tuesday,711,NYA,TBA,2,5,1
Wednesday,710,NYA,TBA,6,4,0
Friday,712,TEX,TBA,1,3,1
Saturday,711,TEX,TBA,4,2,0
Sunday,141,TEX,TBA,0,6,1
Monday,712,BOS,TBA,5,2,0
Tuesday,712,BOS,TBA,7,5,0
Wednesday,711,BOS,TBA,3,13,1
Thursday,712,BOS,TBA,4,7,1
Friday,710,TOR,TBA,1,12,1
Saturday,711,TOR,TBA,5,11,1
Sunday,142,TOR,TBA,0,3,1
Monday,711,BAL,TBA,3,5,1
Tuesday,710,BAL,TBA,1,0,0
Wednesday,711,BAL,TBA,1,4,1
Tuesday,313,BAL,TBA,7,4,0
Wednesday,712,BAL,TBA,7,8,1
Thursday,312,BAL,TBA,6,3,0
Friday,710,CLE,TBA,0,4,1
Saturday,711,CLE,TBA,0,6,1
Sunday,141,CLE,TBA,13,0,0
Friday,713,OAK,TBA,3,8,1
Saturday,712,OAK,TBA,0,1,1
Sunday,141,OAK,TBA,1,8,1
Monday,711,NYA,TBA,1,5,1
Tuesday,711,NYA,TBA,4,3,0
Wednesday,711,NYA,TBA,0,3,1
Monday,712,TOR,TBA,8,7,0
Tuesday,710,TOR,TBA,6,4,0
Wednesday,710,TOR,TBA,4,10,1
Thursday,710,TOR,TBA,4,5,1
Friday,712,SDN,TBA,3,6,1
Saturday,611,SDN,TBA,7,8,1
Sunday,141,SDN,TBA,2,4,1
Tuesday,711,BOS,TBA,3,5,1
Wednesday,710,BOS,TBA,9,2,0
Thursday,712,BOS,TBA,4,3,0
Friday,710,NYA,TBA,9,4,0
Saturday,411,NYA,TBA,4,3,0
Sunday,143,NYA,TBA,3,8,1
Monday,312,MIA,TBA,6,10,1
Tuesday,712,MIA,TBA,6,7,1
Friday,711,BAL,TBA,1,2,1
Saturday,411,BAL,TBA,0,8,1
Sunday,142,BAL,TBA,10,7,0
Monday,712,BOS,TBA,10,8,0
Tuesday,712,BOS,TBA,3,8,1
Wednesday,710,BOS,TBA,2,1,0
Thursday,712,KCA,TBA,10,1,0
Friday,712,KCA,TBA,7,2,0
Saturday,411,KCA,TBA,3,5,1
Sunday,142,KCA,TBA,5,3,0
Monday,711,TOR,TBA,1,4,1
Tuesday,711,TOR,TBA,1,5,1
Wednesday,1210,TOR,TBA,3,0,0
Friday,712,DET,TBA,6,3,0
Saturday,716,DET,TBA,3,4,1
Sunday,142,DET,TBA,1,3,1
Friday,712,CHA,TBA,3,8,1
Saturday,718,CHA,TBA,0,3,1
Sunday,142,CHA,TBA,1,3,1
Monday,711,MIN,TBA,4,7,1
Tuesday,711,MIN,TBA,1,4,1
Wednesday,712,MIN,TBA,3,4,1
Thursday,1212,MIN,TBA,3,4,1
Friday,712,HOU,TBA,2,1,0
Saturday,410,HOU,TBA,3,4,1
Sunday,141,HOU,TBA,0,5,1
Tuesday,711,ARI,TBA,2,5,1
Wednesday,711,ARI,TBA,7,0,0
Friday,712,SFN,TBA,4,1,0
Saturday,712,SFN,TBA,1,2,1
Sunday,141,SFN,TBA,3,4,1
Tuesday,711,SEA,TBA,5,4,0
Wednesday,711,SEA,TBA,4,5,1
Thursday,712,SEA,TBA,1,7,1
Friday,712,TOR,TBA,4,5,1
Saturday,711,TOR,TBA,6,2,0
Sunday,142,TOR,TBA,1,2,1
Friday,712,NYA,TBA,2,7,1
Saturday,712,NYA,TBA,2,4,1
Sunday,143,NYA,TBA,3,2,0
Tuesday,710,ANA,TBA,6,5,0
Wednesday,711,ANA,TBA,1,4,1
Thursday,110,ANA,TBA,2,0,0
Tuesday,711,BOS,TBA,2,0,0
Wednesday,712,BOS,TBA,7,3,0
Thursday,711,BOS,TBA,3,4,1
Monday,712,TEX,TBA,2,6,1
Tuesday,711,TEX,TBA,7,1,0
Wednesday,711,TEX,TBA,3,4,1
Thursday,711,TEX,TBA,8,2,0
Friday,711,BAL,TBA,4,5,1
Saturday,109,BAL,TBA,1,5,1
Sunday,141,BAL,TBA,1,3,1
Monday,311,BAL,TBA,4,5,1
Monday,610,BOS,TBA,4,5,1
Tuesday,840,BOS,TBA,3,1,0
Monday,107,TOR,TEX,4,5,1
Wednesday,707,TOR,TEX,7,4,0
Thursday,107,TOR,TEX,3,1,0
Friday,706,SEA,TEX,2,6,1
Saturday,210,SEA,TEX,4,3,0
Sunday,208,SEA,TEX,2,9,1
Friday,707,DET,TEX,4,5,1
Saturday,707,DET,TEX,8,4,0
Sunday,206,DET,TEX,4,8,1
Monday,707,DET,TEX,8,6,0
Tuesday,706,CHA,TEX,2,4,1
Wednesday,707,CHA,TEX,5,6,1
Thursday,107,CHA,TEX,7,5,0
Thursday,707,KCA,TEX,12,13,1
Friday,706,KCA,TEX,1,4,1
Saturday,707,KCA,TEX,2,3,1
Sunday,207,KCA,TEX,4,6,1
Tuesday,707,OAK,TEX,7,6,0
Wednesday,706,OAK,TEX,1,10,1
Thursday,105,OAK,TEX,1,2,1
Monday,723,ANA,TEX,3,4,1
Tuesday,706,ANA,TEX,7,8,1
Wednesday,707,BAL,TEX,3,4,1
Thursday,708,BAL,TEX,7,13,1
Friday,707,CHN,TEX,1,2,1
Saturday,611,CHN,TEX,5,4,0
Sunday,106,CHN,TEX,5,4,0
Friday,706,TBA,TEX,6,9,1
Saturday,310,TBA,TEX,1,6,1
Sunday,206,TBA,TEX,9,5,0
Monday,707,SEA,TEX,4,2,0
Tuesday,707,SEA,TEX,1,7,1
Wednesday,706,SEA,TEX,2,12,1
Thursday,705,SEA,TEX,3,12,1
Tuesday,707,PIT,TEX,3,6,1
Wednesday,707,PIT,TEX,3,13,1
Thursday,706,PIT,TEX,5,6,1
Friday,708,HOU,TEX,7,4,0
Saturday,207,HOU,TEX,2,7,1
Sunday,706,HOU,TEX,1,10,1
Friday,930,CHA,TEX,5,3,0
Saturday,708,CHA,TEX,1,3,1
Sunday,707,CHA,TEX,5,3,0
Monday,705,CLE,TEX,9,3,0
Tuesday,707,CLE,TEX,1,12,1
Wednesday,706,CLE,TEX,3,4,1
Thursday,707,BAL,TEX,6,4,0
Friday,934,BAL,TEX,7,6,0
Saturday,725,BAL,TEX,6,1,0
Sunday,208,BAL,TEX,4,1,0
Thursday,706,ANA,TEX,2,3,1
Friday,707,ANA,TEX,0,1,1
Saturday,733,ANA,TEX,6,2,0
Sunday,708,ANA,TEX,4,6,1
Tuesday,706,OAK,TEX,1,3,1
Wednesday,706,OAK,TEX,3,1,0
Thursday,706,OAK,TEX,4,7,1
Tuesday,707,NYA,TEX,3,4,1
Wednesday,708,NYA,TEX,7,6,0
Friday,707,BOS,TEX,9,10,1
Saturday,707,BOS,TEX,3,1,0
Sunday,206,BOS,TEX,3,7,1
Monday,708,MIN,TEX,0,4,1
Tuesday,707,MIN,TEX,3,4,1
Wednesday,709,MIN,TEX,3,4,1
Thursday,707,MIN,TEX,6,4,0
Friday,707,OAK,TEX,3,7,1
Saturday,707,OAK,TEX,5,0,0
Sunday,208,OAK,TEX,8,2,0
Friday,707,NYA,TEX,5,6,1
Saturday,707,NYA,TEX,6,7,1
Sunday,208,NYA,TEX,1,4,1
Tuesday,705,DET,TEX,4,11,1
Wednesday,707,DET,TEX,7,11,1
Monday,707,SEA,TEX,7,5,0
Tuesday,706,SEA,TEX,3,1,0
Wednesday,107,SEA,TEX,5,6,1
Thursday,707,ANA,TEX,2,3,1
Friday,707,ANA,TEX,5,4,0
Saturday,708,ANA,TEX,2,6,1
Sunday,209,ANA,TEX,6,2,0
Saturday,408,TBA,TEX,6,3,0
Sunday,1208,TBA,TEX,5,2,0
Friday,707,NYA,TEX,6,5,0
Saturday,307,NYA,TEX,2,7,1
Friday,711,NYA,TEX,1,6,1
Saturday,600,SFN,TEX,2,4,1
Sunday,722,SFN,TEX,4,0,0
Monday,658,SFN,TEX,3,1,0
Friday,310,BOS,TEX,5,9,1
Saturday,716,BOS,TEX,5,12,1
Sunday,109,BOS,TEX,1,5,1
Monday,707,SEA,TEX,4,6,1
Tuesday,706,SEA,TEX,2,3,1
Wednesday,106,SEA,TEX,3,7,1
Monday,705,ANA,TEX,1,7,1
Tuesday,716,ANA,TEX,15,4,0
Wednesday,706,ANA,TEX,4,1,0
Friday,708,KCA,TEX,6,11,1
Saturday,707,KCA,TEX,1,3,1
Sunday,206,KCA,TEX,7,8,1
Monday,707,TOR,TEX,6,4,0
Tuesday,707,TOR,TEX,10,3,0
Wednesday,707,TOR,TEX,6,7,1
Thursday,108,TOR,TEX,5,2,0
Friday,707,NYA,TEX,4,1,0
Saturday,707,NYA,TEX,5,7,1
Sunday,108,NYA,TEX,12,5,0
Monday,707,OAK,TEX,7,2,0
Tuesday,707,OAK,TEX,2,7,1
Friday,708,ANA,TEX,1,4,1
Saturday,309,ANA,TEX,3,2,0
Sunday,207,ANA,TEX,4,5,1
Monday,707,CHA,TEX,0,4,1
Tuesday,708,CHA,TEX,8,6,0
Wednesday,108,CHA,TEX,1,2,1
Friday,708,KCA,TEX,12,7,0
Saturday,614,KCA,TEX,1,10,1
Sunday,207,KCA,TEX,6,7,1
Monday,708,DET,TEX,13,7,0
Tuesday,707,DET,TEX,8,1,0
Wednesday,707,DET,TEX,3,7,1
Monday,708,HOU,TEX,3,8,1
Tuesday,706,HOU,TEX,4,5,1
Wednesday,707,HOU,TEX,5,3,0
Friday,708,NYN,TEX,1,8,1
Saturday,313,NYN,TEX,14,5,0
Sunday,208,NYN,TEX,8,5,0
Friday,709,FLO,TEX,5,15,1
Saturday,709,FLO,TEX,9,5,0
Sunday,708,FLO,TEX,6,4,0
Monday,708,BAL,TEX,4,13,1
Tuesday,709,BAL,TEX,2,4,1
Wednesday,708,BAL,TEX,5,13,1
Thursday,709,OAK,TEX,0,6,1
Friday,709,OAK,TEX,5,8,1
Saturday,709,OAK,TEX,6,7,1
Sunday,209,OAK,TEX,0,2,1
Friday,710,TOR,TEX,2,12,1
Saturday,708,TOR,TEX,4,5,1
Sunday,708,TOR,TEX,3,0,0
Monday,707,MIN,TEX,6,20,1
Tuesday,708,MIN,TEX,9,8,0
Wednesday,708,MIN,TEX,7,2,0
Thursday,708,MIN,TEX,1,4,1
Friday,709,CLE,TEX,7,8,1
Saturday,723,CLE,TEX,7,5,0
Sunday,708,CLE,TEX,3,5,1
Monday,708,SEA,TEX,2,9,1
Tuesday,707,SEA,TEX,6,7,1
Wednesday,708,SEA,TEX,4,3,0
Monday,707,BOS,TEX,0,4,1
Tuesday,708,BOS,TEX,11,5,0
Wednesday,612,BOS,TEX,13,2,0
Thursday,707,BOS,TEX,6,0,0
Friday,709,ANA,TEX,7,11,1
Saturday,707,ANA,TEX,8,4,0
Sunday,712,ANA,TEX,5,9,1
Tuesday,709,TBA,TEX,0,2,1
Wednesday,706,TBA,TEX,4,1,0
Thursday,707,TBA,TEX,2,7,1
Friday,708,OAK,TEX,4,13,1
Saturday,312,OAK,TEX,8,7,0
Sunday,209,OAK,TEX,1,8,1
Tuesday,709,CLE,TEX,4,10,1
Wednesday,610,CLE,TEX,1,9,1
Thursday,708,CLE,TEX,4,7,1
Friday,708,SEA,TEX,3,5,1
Saturday,311,SEA,TEX,3,7,1
Sunday,208,SEA,TEX,5,12,1
Friday,409,TBA,TEX,9,0,0
Saturday,607,TBA,TEX,6,8,1
Saturday,706,DET,TEX,2,3,1
Monday,320,DET,TEX,3,7,1
Saturday,708,DET,TEX,5,15,1
Saturday,706,SLN,TEX,16,7,0
Sunday,707,SLN,TEX,0,4,1
Monday,709,SLN,TEX,2,4,1
Friday,108,CHA,TEX,2,3,1
Saturday,707,CHA,TEX,4,3,0
Sunday,707,CHA,TEX,0,5,1
Monday,705,SEA,TEX,5,11,1
Tuesday,707,SEA,TEX,0,1,1
Wednesday,707,SEA,TEX,4,3,0
Thursday,108,SEA,TEX,3,5,1
Monday,608,NYA,TEX,7,4,0
Tuesday,707,NYA,TEX,0,2,1
Wednesday,707,NYA,TEX,3,7,1
Friday,708,TBA,TEX,8,4,0
Saturday,708,TBA,TEX,2,7,1
Sunday,707,TBA,TEX,5,2,0
Friday,707,ANA,TEX,3,10,1
Saturday,1207,ANA,TEX,4,2,0
Sunday,707,ANA,TEX,6,13,1
Monday,707,KCA,TEX,3,1,0
Tuesday,707,KCA,TEX,7,4,0
Wednesday,708,OAK,TEX,1,4,1
Thursday,107,OAK,TEX,5,4,0
Friday,709,TOR,TEX,3,14,1
Saturday,209,TOR,TEX,7,8,1
Sunday,208,TOR,TEX,6,12,1
Monday,709,SEA,TEX,2,4,1
Tuesday,707,SEA,TEX,10,3,0
Wednesday,708,SEA,TEX,21,8,0
Tuesday,708,ARI,TEX,1,9,1
Wednesday,707,ARI,TEX,0,1,1
Thursday,707,ARI,TEX,11,3,0
Friday,707,HOU,TEX,2,6,1
Saturday,616,HOU,TEX,3,8,1
Sunday,208,HOU,TEX,3,9,1
Friday,706,COL,TEX,1,4,1
Saturday,207,COL,TEX,11,7,0
Sunday,606,COL,TEX,2,4,1
Monday,708,DET,TEX,8,2,0
Tuesday,707,DET,TEX,5,7,1
Wednesday,707,DET,TEX,9,13,1
Thursday,708,OAK,TEX,6,7,1
Friday,707,OAK,TEX,3,4,1
Saturday,615,OAK,TEX,2,7,1
Sunday,609,OAK,TEX,3,1,0
Friday,707,MIN,TEX,5,1,0
Saturday,616,MIN,TEX,3,4,1
Sunday,607,MIN,TEX,3,4,1
Monday,709,BOS,TEX,1,9,1
Tuesday,708,BOS,TEX,2,1,0
Wednesday,708,BOS,TEX,3,5,1
Friday,708,CHA,TEX,9,5,0
Saturday,707,CHA,TEX,5,2,0
Sunday,608,CHA,TEX,0,2,1
Monday,609,ANA,TEX,15,8,0
Tuesday,709,ANA,TEX,6,2,0
Wednesday,708,ANA,TEX,10,11,1
Thursday,708,ANA,TEX,9,15,1
Friday,707,DET,TEX,6,2,0
Saturday,734,DET,TEX,1,2,1
Sunday,208,DET,TEX,3,8,1
Monday,707,BAL,TEX,1,5,1
Tuesday,707,BAL,TEX,5,3,0
Wednesday,707,BAL,TEX,3,12,1
Thursday,706,MIN,TEX,6,10,1
Friday,707,MIN,TEX,0,8,1
Saturday,308,MIN,TEX,3,9,1
Sunday,208,MIN,TEX,6,5,0
Monday,709,TBA,TEX,5,6,1
Tuesday,707,TBA,TEX,0,1,1
Wednesday,607,TBA,TEX,8,4,0
Tuesday,707,CLE,TEX,4,6,1
Wednesday,708,CLE,TEX,2,5,1
Thursday,707,CLE,TEX,5,4,0
Friday,707,SEA,TEX,3,9,1
Saturday,707,SEA,TEX,8,6,0
Sunday,417,SEA,TEX,1,2,1
Monday,708,OAK,TEX,4,5,1
Tuesday,707,OAK,TEX,3,2,0
Wednesday,710,OAK,TEX,9,3,0
Thursday,107,OAK,TEX,7,9,1
Friday,707,ANA,TEX,7,4,0
Sunday,1208,ANA,TEX,5,4,0
Sunday,607,ANA,TEX,7,8,1
Friday,738,BAL,TEX,5,1,0
Friday,108,ANA,TEX,2,3,1
Saturday,307,ANA,TEX,8,4,0
Sunday,708,ANA,TEX,3,7,1
Monday,706,TBA,TEX,4,5,1
Tuesday,707,TBA,TEX,1,6,1
Wednesday,234,TBA,TEX,2,0,0
Friday,708,SEA,TEX,0,7,1
Saturday,707,SEA,TEX,0,5,1
Sunday,207,SEA,TEX,3,11,1
Tuesday,707,CHA,TEX,6,10,1
Wednesday,706,CHA,TEX,5,2,0
Thursday,707,CHA,TEX,3,1,0
Friday,708,BOS,TEX,0,7,1
Saturday,706,BOS,TEX,1,5,1
Sunday,208,BOS,TEX,3,4,1
Thursday,707,DET,TEX,4,10,1
Friday,707,DET,TEX,2,1,0
Saturday,708,DET,TEX,2,7,1
Sunday,707,DET,TEX,8,11,1
Monday,707,OAK,TEX,9,2,0
